Date,ANA.MC,ALFA.ST,BALL.K,BAYGn.DE,BIOX.PA,BXB.AX,CEMEXCPO.MX,CNR.TO,CNHI.K,SGOB.PA,DAR.N,DE.N,2308.TW,EONGn.DE,EDP.LS,ELI.BR,ECVG.DE,ENEI.MI,ENGIE.PA,2603.TW,FSLR.O,6504.T,G1AG.DE,GETP.PA,HEIG.DE,6501.T,IBE.MC,IFXGn.DE,J.N,JCI.N,1812.T,KSP.I,373220.KS,MBGn.DE,MRCG.DE,MEL.NZ,MYTr.AT,NEE,ORSTED.CO,ORG.AX,OC.N,RSG.N,RWEG.DE,SALM.OL,SCHN.PA,1928.T,SIEGn.DE,SEDG.O,SSE.L,6762.T,TOM.OL,TT,UPMEUR.xbo,VIE.PA,VWS.CO,WSP.TO,XYL
2023/11/2,123.8,30.6913,45.9887,41.28,92.66,8.0637,0.5677,102.56573,10.6026,53.26,41.3089,351.7514,8.9469,11.405,4.092,93.25,12.59,6.114,15.156,3.1663,138.9736,35.3976,32.49,15.6,67.84,59.0813,10.75,28.52,126.0829,47.8908,15.4545,66.26,276.4298,57.52,143.45,2.7046,36.26,56.4124,36.8548,5.1314,111.6196,142.8531,36.56,45.5133,149.48,18.3222,127.64,72.79,1683.5,34.6495,7.7871,200.6685,31.77,26.56,21.2069,126.26901,88.8041
2023/11/3,127.2,31.2729,47.7398,42.06,94.4,8.1635,0.5833,103.56375,10.7932,54.27,42.1475,356.2308,8.888,11.37,4.217,96.85,13.1,6.16,15.154,3.1515,141.6162,36.3895,33.21,15.62,68.22,60.4423,10.68,29.185,124.8672,47.9821,16.1104,69.38,286.4064,57.9,146.35,2.7597,35.8,55.3453,38.0758,5.0863,114.3257,143.0236,36.84,45.3018,150.7,18.574,127.8,75.6,1691,36.2892,7.8187,203.1876,32.34,26.85,21.6255,127.89035,90.3439
2023/11/6,127.4,31.3009,47.1209,42.06,92.7,8.1017,0.625,103.20696,10.5833,53.33,41.1386,353.0098,8.7246,11.265,4.238,94.75,13.05,6.146,15.14,3.1159,137.1629,38.6312,33.3,15.46,67.34,59.7557,10.57,29.195,124.6664,47.7462,15.8637,65.7,354.7507,57.53,146.6,2.7948,35.84,55.1003,37.5455,5.171,113.2338,144.3304,36.83,45.0453,149.24,18.5457,128.98,71.77,1671,35.6769,7.774,202.6318,32.65,26.57,21.8378,128.04286,89.7434
2023/11/7,125.85,31.2007,46.8268,41.765,92.5,8.0535,0.6304,102.80927,9.4775,53.04,40.8543,345.1164,8.759,11.36,4.17,94.15,12.79,6.119,15.302,3.1614,134.9005,40.4664,33.02,15.37,67.3,60.2985,10.465,29.505,124.6659,47.5932,15.8271,65.62,317.4094,56.87,148,2.8489,34.84,54.6406,37.1169,5.1966,113.5527,144.7892,36.47,43.476,149.42,18.6816,128.88,73.17,1661.5,37.6244,7.6033,205.3183,32.58,26.59,21.1277,126.71572,90.4477
2023/11/8,125.85,31.2592,46.6891,41.43,93.14,8.0827,0.6403,103.0406,9.5732,53.13,40.1606,344.9799,8.7817,11.27,4.145,93.7,12.73,6.088,15.136,3.1539,128.7289,38.0855,34.18,15.53,68.96,59.7393,10.465,29.415,123.8629,47.2775,15.5301,64.92,312.4632,57.45,148.05,2.7898,35.36,53.7032,35.6624,5.2251,114.2804,145.3348,35.96,45.0071,150.9,18.5112,129.92,70.87,1627.5,36.9788,8.11,207.1916,33.15,26.23,23.2027,127.61729,90.4175
2023/11/9,128.5,31.8173,45.6029,41.805,93.48,8.1218,0.6483,103.48729,9.5162,54.49,40.0525,346.5404,8.6675,11.39,4.169,94.75,12.84,6.156,15.306,3.14,124.2546,37.4466,35.29,15.55,70,59.4889,10.65,29.7,123.9827,47.1123,15.0021,65.78,305.3914,57.29,153.85,2.735,34.78,51.3032,37.5667,5.2932,114.1196,146.5873,36.37,48.2437,163.36,18.1913,133,70.33,1661.5,36.698,8.054,207.1911,32.87,26.9,22.7144,126.1419,90.7744
2023/11/10,127.2,31.5912,45.698,40.155,92.78,8.0973,0.6476,104.58173,9.325,54.23,39.3409,350.1451,8.5812,11.45,4.153,94.55,12.595,6.129,15.298,3.2663,125.3815,37.7526,34.29,15.56,70.14,60.6124,10.65,29.305,125.4002,47.9824,15.0571,66.08,292.2845,56.49,149.5,2.8339,34.74,51.6244,39.4182,5.1539,116.3749,147.7296,36.28,47.9251,160.8,18.4489,130.8,71.14,1680,37.4119,8.0679,211.1038,33.05,27.03,22.4139,128.16588,92.1824
2023/11/13,126.1,31.9337,45.4333,40.25,94.38,8.1234,0.651,105.23827,9.1614,54.47,38.1602,345.667,8.8385,11.31,4.162,93.9,12.65,6.184,15.322,3.3306,125.1192,37.8019,34.59,15.695,70.74,61.1616,10.71,29.625,125.1566,47.4806,15.3105,65.42,294.4612,56.6,150.7,2.7366,34.5,50.9489,39.1887,5.2366,115.9951,148.0789,36.31,48.3632,160.74,18.49,132.9,71.62,1676.5,37.9997,8.0583,209.8158,32.9,26.82,22.5315,128.47551,92.0912
2023/11/14,131.4,32.5125,46.8242,40.64,97.36,8.1871,0.6434,105.38063,9.3759,56.25,39.2683,344.664,8.8115,11.43,4.275,97.8,13.545,6.275,15.354,3.3802,137.0898,37.878,34.87,16.01,72.8,61.9592,10.885,30.605,125.9767,48.203,15.1309,68.06,307.892,57.99,153.75,2.7346,35,52.9001,41.6972,5.0833,119.9191,146.2083,37.66,49.4631,163.98,18.4306,136.56,79.35,1711.5,39.0056,8.637,210.5432,32.4,27.53,23.3156,129.53553,93.0233
2023/11/15,131.6,33.1049,47.9163,41.09,97.06,8.0428,0.6547,105.29715,9.5335,57.73,40.568,351.1617,8.8116,11.285,4.229,100.6,14.035,6.249,15.318,3.3224,140.5311,38.0138,35.15,16.06,71.58,60.8258,10.775,33.57,126.3138,47.8241,14.2422,68.78,319.0858,58.69,155.15,2.7774,35.46,52.5539,41.6214,5.1399,119.6939,144.7723,38.02,49.4158,164.46,18.4965,138.9,80.04,1751,38.4906,8.8681,208.1044,32.16,27.55,23.3825,130.15702,92.4212
2023/11/16,132.05,32.8179,47.8065,40.6,95.48,7.9369,0.6499,105.20515,9.235,57.35,38.3134,348.9032,8.8767,11.515,4.27,102.5,13.97,6.302,15.518,3.307,142.4055,37.477,34.51,16.405,70.82,61.1315,11.005,33.96,122.6728,47.8525,13.9077,67.92,315.578,57.95,155.15,2.8437,34.78,52.1659,40.7597,5.2118,119.1613,146.4332,38.23,48.5523,164.06,18.5557,146.82,76.52,1771,40.2122,8.484,208.7926,32.68,27.49,23.297,127.32362,93.3272
2023/11/17,129.1,33.3157,48.0059,41.45,95.86,7.8583,0.6368,105.69285,9.4802,58.37,39.9377,352.205,9.0744,11.555,4.279,102.2,13.755,6.405,15.6,3.317,142.1289,37.1636,34.98,16.29,71.28,61.4297,11.07,33.58,124.0671,47.8958,13.8943,69.04,306.0037,58.6,156.95,2.7791,34.44,52.5992,41.9772,5.1315,120.4456,145.5212,38.34,48.9164,166.02,18.3433,148.46,78.99,1795,40.2641,8.5349,209.6085,32.61,28.07,23.839,127.14689,92.7478
2023/11/20,129.95,33.431,48.4184,34.005,95.86,7.7979,0.6426,104.84094,9.4441,57.8,39.7879,347.7144,8.9515,11.545,4.323,102.5,13.71,6.49,15.608,3.2604,145.6299,37.496,34.88,16.3,70.98,63.7292,11.125,33.91,125.2331,47.9064,14.4279,69.04,315.4231,58.93,161.05,2.745,35.08,52.4227,43.1221,5.1127,119.51,145.8219,38.18,49.4921,163.3,18.653,147.64,81.05,1789,40.3087,8.9752,207.4877,32.26,27.87,24.1559,126.32474,91.6164
2023/11/21,124.35,33.5395,49.2712,33.985,96.18,7.7922,0.629,104.90233,9.2492,57.82,39.5087,350.7654,9.0671,11.545,4.237,100.8,13.415,6.416,15.536,3.2496,145.3845,37.276,33,16.38,72,62.9482,11.04,33.4,114.6576,48.1529,14.0779,68.88,316.5292,58.16,163.3,2.8089,35.26,53.1488,41.7988,4.9745,119.7635,146.7046,38.06,49.8168,163.88,18.6164,147.66,78.92,1789.5,40.086,8.6806,207.1959,33,27.83,23.8286,124.88182,92.6024
2023/11/22,124,34.1677,49.2238,32.815,97.2,7.8826,0.6235,104.53542,9.2771,58.25,39.7079,340.553,9.1399,11.6,4.27,99.35,13.27,6.391,15.586,3.2632,146.7071,37.6825,33.35,16.42,72.34,63.1337,11.095,33.465,113.8606,48.4247,14.0723,69.78,312.083,58.28,159.6,2.7771,35.72,52.7877,41.6225,5.0588,121.466,146.9735,37.96,50.2128,165.24,18.6807,149.66,78.68,1790,39.9929,8.6762,208.9281,32.8,27.79,23.7391,125.34453,93.8918
2023/11/23,125.55,33.9249,49.6206,32.95,98.24,7.8775,0.6321,105.60788,9.3519,57.86,39.5831,338.413,9.1079,11.68,4.268,99.7,13.345,6.382,15.72,3.287,141.1281,37.5998,33.53,16.55,72.08,63.3626,11.13,33.5,112.78,47.902,14.1652,69.24,316.349,58.24,160.95,2.8205,36.36,52.6099,41.938,5.0092,121.6382,146.6313,38.21,49.9818,164.7,18.7354,149.64,78.08,1806,40.2781,8.5917,208.9405,32.69,28.06,23.2524,125.40727,94.3962
2023/11/24,123.85,33.8192,49.4385,32.645,98.62,7.9304,0.6362,105.42176,9.559,58.23,38.1448,330.6948,9.2582,11.79,4.245,95.5,13.135,6.414,15.754,3.3138,141.1942,37.9391,33.99,16.67,72.4,63.7722,11.19,33.715,111.7593,47.8682,14.4489,69.86,310.4568,58.56,160.75,2.8227,36.3,52.5701,40.7856,5.1506,121.994,146.3069,38.29,50.5776,166.28,18.6698,150.86,76.82,1820,41.2057,8.6748,206.3179,31.94,28.22,23.1351,125.11962,94.2025
2023/11/27,126.3,34.1019,48.8717,31.66,98.66,7.8527,0.6133,102.24973,9.5723,58.02,37.8071,327.5887,9.2399,11.89,4.304,97.7,13.145,6.432,15.836,3.2646,141.0555,37.5158,33.88,16.685,72.54,63.7749,11.26,33.6,112.8844,47.5614,14.4223,69.04,305.8676,58.36,159.85,2.836,36.74,52.9208,41.7722,5.1446,120.2639,145.4413,38.39,50.7642,165.7,18.6995,150.24,76.97,1825.5,41.1451,8.8928,202.6479,31.88,28.25,23.7594,124.28492,93.394
2023/11/28,127.15,34.2279,49.9818,30.555,98.98,7.876,0.6186,102.74956,9.7465,58.51,37.965,331.8198,9.2708,11.985,4.37,97.95,12.995,6.442,15.918,3.2806,141.7123,37.3518,33.7,16.64,73.32,62.8391,11.28,34.275,115.062,48.1036,14.4342,69.86,307.4883,57.96,157.8,2.8997,36.34,53.2093,40.8463,5.1236,122.3012,145.8151,39.56,50.0592,166.04,18.824,151.42,78.55,1825,41.0845,8.6674,202.9814,31.64,28.43,23.5202,123.45633,94.3654
2023/11/29,128.8,34.2968,50.79,30.67,98.84,7.8791,0.6354,104.35163,9.8659,59.42,40.2995,334.7511,9.3854,11.975,4.404,98.5,13.315,6.433,15.872,3.3635,144.9385,37.4692,33.7,16.745,74.1,61.9532,11.305,35.7,116.829,48.5027,14.465,71.3,315.6434,59.29,160.4,2.9535,36.18,53.7479,42.3948,5.0677,124.5453,148.668,39.26,50.0075,167.2,18.7253,152.88,79.38,1830.5,41.6179,8.8535,207.0641,31.39,28.68,24.4897,125.08374,96.5736
2023/11/30,129.5,34.2443,51.7783,31.36,98.76,8.0939,0.638,106.65425,10.2748,59.81,41.6046,338.9486,9.4105,11.935,4.387,99.45,13.66,6.486,15.918,3.4794,147.3118,38.4392,33.72,16.77,74.8,63.7554,11.345,35.55,119.0699,49.5267,14.4837,72.8,321.3212,59.58,160.15,2.8784,36.74,54.3792,43.2521,4.9996,127.7732,150.6479,39.37,50.3735,168.62,18.7764,154,82.48,1832.5,42.5863,9.0329,209.1076,31.86,28.91,25.4307,127.22513,97.6013
2023/12/1,129.85,34.7051,52.2979,31.11,100.85,8.2595,0.66,109.10327,10.1237,59.83,41.9528,340.467,9.1277,12.03,4.399,99.35,13.805,6.507,16.046,3.4541,147.2315,38.3989,34.01,16.97,75.54,65.4485,11.425,36.135,119.3337,50.0738,14.783,72.34,304.4733,60.14,158.9,2.9476,36.6,54.1436,43.7878,5.0158,127.141,150.0185,39.75,51.0966,169.8,19.2057,156,83.6,1845,42.3302,9.4719,210.8527,32,28.96,25.3038,127.86253,98.2558
2023/12/4,132.15,34.3114,52.1167,30.825,100.85,8.1058,0.6515,109.49169,10.1528,59.54,41.5192,334.5438,9.143,12.05,4.435,99,13.765,6.535,16.046,3.4507,143.9463,38.287,33.94,16.915,75.22,65.17,11.515,36.005,118.2399,50.4122,14.8364,71.34,302.978,60.52,161.95,2.9663,36.6,53.9416,44.5361,4.8012,127.9111,149.5692,39.65,50.2233,168.08,19.2657,156.98,81.9,1850,42.7821,9.6701,212.6725,32.08,28.92,25.0583,127.19606,97.9991
2023/12/5,133.45,33.7897,53.2986,31.705,98.7,7.9729,0.6472,108.57914,10.184,60.6,42.0554,339.6581,9.1802,12.165,4.431,101.2,14.18,6.55,15.99,3.4094,135.0028,38.0363,34.3,16.905,75.68,64.0233,11.575,35.905,119.6804,51.1429,14.8317,71.7,303.242,61.45,161.95,2.9746,36.38,55.9376,46.0461,4.8723,128.9909,150.3903,40.16,50.2295,170.02,19.3707,158.74,80.67,1872.5,41.6749,9.5813,214.1516,32.48,29.12,25.4702,128.02646,98.5876
2023/12/6,134.7,34.1863,53.0115,32.39,98.6,8.0387,0.6536,109.41683,10.1186,61.2,43.0597,334.7109,9.244,12.325,4.505,101.8,14.36,6.548,16.088,3.5053,133.599,38.7044,34.79,17.015,76.02,65.5691,11.66,36.805,118.9492,51.427,15.3089,72.96,299.6949,62.37,140.75,2.9514,36.26,55.4577,46.9991,4.8682,130.6523,149.7313,40.45,50.0382,172.6,19.7874,160.92,80.19,1870,42.2115,10.0076,214.3718,32.02,29.49,25.7093,128.86765,98.258
2023/12/7,133.4,34.0916,53.443,31.83,96.92,8.0005,0.6493,109.65435,10.3243,61.21,44.2245,337.9519,9.1723,12.4,4.504,100.3,14.46,6.542,16.168,3.6039,135.099,38.3517,34.39,17.065,77.36,65.0017,11.74,36.43,118.2883,52.1141,15.511,73.22,300.9902,62.34,144.45,3.0228,36.1,55.4781,47.2423,4.8627,133.2218,150.3485,40.51,49.7745,172.7,20.0599,161.5,78.4,1870,42.6401,10.059,217.4519,31.9,29.21,25.1574,128.7878,98.857
2023/12/8,135.85,34.2371,53.508,31.895,97.88,7.9332,0.6605,109.4729,10.3057,61.86,43.9922,335.4986,8.8594,12.485,4.514,107.2,14.67,6.566,16.234,3.7969,135.7773,37.5803,34.45,17.19,78.2,63.2666,11.795,37.16,119.1804,52.5695,15.036,74.08,303.8991,62.87,142,2.9725,36,55.4874,45.9556,4.7917,133.6307,150.9525,40.45,49.4735,174.94,19.1621,162.42,79.65,1882.5,41.8186,10.1436,220.6022,32.64,29.55,25.3487,129.56732,100.0836
2023/12/11,132.5,34.4192,53.0208,31.49,98.08,7.8455,0.6653,110.52249,10.1742,62.47,43.662,333.0152,8.8636,12.42,4.451,106.8,13.385,6.517,16.128,3.7882,129.6331,37.7537,34.47,17.15,78.64,63.0648,11.75,36.905,119.1623,49.2865,14.973,75.22,302.524,63.05,141.15,2.9863,36.58,55.152,45.4657,4.7586,132.6538,153.0486,40.68,49.547,176.56,19.3918,164.3,76.18,1850,42.0262,10.1971,221.7569,33.54,29.39,25.0625,128.60289,100.0185
2023/12/12,129.95,34.5664,54.2169,31.34,97.82,7.9374,0.6878,110.35743,10.4939,63.01,45.4704,346.7396,8.9191,12.45,4.416,106.2,13.25,6.55,15.99,3.7662,134.7926,38.089,34.28,17.02,79.92,63.7791,11.695,37.145,118.6241,49.0113,15.0113,74.82,300.0587,62.72,137.6,3.0375,36.94,57.491,44.9938,4.7892,134.4523,153.6926,40.65,49.0092,176.96,19.5542,163.86,82.61,1845.5,43.0206,9.7131,218.9368,33.34,29.17,24.5172,128.20365,100.4139
2023/12/13,130.55,34.3846,53.8077,31.06,98.06,7.9972,0.7168,110.15828,10.6906,62.57,45.4827,353.3982,9.1653,12.56,4.451,108.8,13.715,6.612,16.16,3.9238,143.9814,38.5057,34.06,16.94,79.96,64.659,11.75,37.04,117.2778,49.2221,15.0431,73.96,291.2203,61.74,135.45,3.02,37.36,57.1195,45.5454,4.8069,139.0046,148.0211,40.97,49.109,176.56,19.7292,162.88,96.32,1870,42.8829,9.8329,217.3597,32.76,29.13,24.6656,129.91737,100.928
2023/12/14,135.65,34.8357,53.635,31.895,100.75,7.9577,0.7222,109.96615,10.5379,66.1,44.8779,354.3877,8.9549,12.635,4.594,112.6,14.34,6.722,16.27,4.1274,154.8283,38.184,35.23,16.95,81.26,63.5737,11.825,38.38,116.3852,48.1366,14.8433,79.7,298.3009,63.5,139.95,3.0033,36.86,56.4531,48.4863,4.8684,139.9211,148.7791,41.74,50.2508,179,19.6756,165.82,97.12,1896,41.6086,10.5476,220.2313,32.77,29.9,26.0355,128.30402,101.6339
2023/12/15,135.15,35.4457,52.6094,32.105,99.56,8.1072,0.7252,110.45285,10.6208,66.61,44.241,350.4486,8.8059,12.52,4.584,114.4,14.805,6.67,16.214,4.2792,151.9319,38.5385,34.97,17.04,81.78,63.6647,11.76,38.915,115.7206,49.002,15.0783,80.66,297.8846,64.37,139.85,2.9978,36.7,55.8506,50.4001,4.9049,136.3212,149.7619,41.43,49.7137,181.14,19.8246,166.78,93.48,1873,42.4582,10.7326,219.8315,33.05,29.73,25.9944,127.17752,101.3642
2023/12/18,132.25,35.3086,52.2678,32.11,99.56,8.0789,0.7258,110.67655,10.847,65.02,46.0291,358.7796,8.918,12.235,4.496,112,14.625,6.663,16.086,4.3203,157.2495,37.7869,35.36,16.875,80.5,63.1941,11.695,37.95,117.2495,49.2896,14.7402,77.8,296.5531,63.54,140.6,3.0819,36.18,56.0747,48.5735,4.9235,136.5483,148.2696,40.66,50.0376,181.02,19.429,163.4,102.24,1847.5,42.4052,10.9898,220.2095,33.38,29.04,25.8701,126.58904,101.6211
2023/12/19,133,35.9704,50.9234,32.195,100.9,8.1157,0.7174,111.96632,10.6692,65.62,44.5877,354.0501,8.8385,12.27,4.547,111.5,14.685,6.7,16.048,4.4265,150.4845,37.7166,35.67,16.9,81.38,62.9392,11.825,38.065,115.3227,50.0183,14.5079,78.72,298.3965,63.21,142.55,3.0651,36.9,54.7084,48.3075,5.0985,134.8418,148.2904,40.62,50.6631,180.44,18.928,167.98,94.85,1840.5,42.1431,10.8513,218.0929,33.78,29.28,25.9098,127.79559,100.2651
2023/12/20,132,36.2159,51.5352,32.555,101.05,8.2436,0.7338,111.71888,10.8103,66.37,45.2943,357.3219,8.9272,12.295,4.497,112.4,15.12,6.668,16.22,4.4709,154.4695,39.0127,36.33,16.815,81.36,63.2571,11.76,37.765,115.8612,50.8448,14.6282,77.9,303.443,63.14,140.6,3.0489,36.94,54.1424,49.8759,5.1799,134.4023,146.8477,40.46,49.3193,181.02,19.086,169.14,97.08,1851.5,43.3368,10.8057,221.1119,34.09,29.27,26.5092,123.98997,101.4626
2023/12/21,133,36.1517,51.9528,32.615,100.25,8.3653,0.7451,112.30879,10.881,66.11,44.9682,360.4178,8.9652,12.25,4.496,112.4,15.19,6.674,16.244,4.1535,154.7593,38.5875,36.76,16.425,81.1,64.3445,11.785,37.865,116.3215,51.535,14.5502,77.86,296.7626,62.71,140.55,3.0774,36.5,54.2688,48.9234,5.1897,134.8955,147.7657,40.58,49.2254,180.44,19.3385,168.48,96.03,1850,42.8963,10.6596,220.1635,34.02,29.08,26.7811,124.84759,102.307
2023/12/22,131.65,36.4561,52.1735,32.705,101,8.3119,0.7357,113.37575,10.8948,66.63,45.7073,363.4034,9.0876,12.3,4.548,112.5,15.2,6.719,16.16,4.2877,155.7145,38.5475,36.86,16.715,81.38,63.7782,11.86,37.62,116.084,52.1916,14.5382,78.2,293.7115,62.85,141.3,3.0923,36.36,54.5282,49.0338,5.1872,134.2692,147.6816,40.86,48.029,180.96,19.2993,168.08,96.96,1852,42.776,10.619,220.739,34.12,29.06,26.9726,124.77697,102.898
2023/12/27,133.6,36.7349,52.1571,33.465,100.25,8.271,0.7325,113.3545,10.916,66.7,45.258,361.7401,9.1468,12.18,4.555,112.3,15.405,6.721,16.17,4.2958,155.3094,38.3281,37.27,16.74,81.12,64.2737,11.835,37.99,117.2296,51.9499,14.6036,78.84,290.7986,62.67,142.8,3.1312,36.66,54.5618,50.3578,5.1586,133.9728,147.4917,41.04,49.7873,181.9,19.5247,168.82,96.43,1852,42.496,10.7165,219.7154,34.33,28.72,28.1778,125.30234,103.0172
2023/12/28,133.1,36.6401,52.4008,33.49,99.94,8.3857,0.7168,113.09676,10.9232,66.39,45.411,361.0272,9.2125,12.135,4.546,112.4,15.425,6.709,15.96,4.2089,156.6326,38.2277,37.1,16.61,80.86,63.8294,11.825,37.665,117.5875,52.1747,14.6423,78.12,293.3034,62.26,142.55,3.1681,36.66,55.1768,50.4444,5.1809,134.5058,148.5758,41.05,49.8735,181.36,19.381,168.48,96.73,1856.5,42.6674,10.8544,220.463,34.42,28.65,28.8522,125.77622,103.3728
2023/12/29,133.3,36.3098,52.1203,33.63,100.6,8.3922,0.7066,113.94125,11.0366,66.66,45.1613,362.3324,9.2585,12.15,4.555,113.3,15.59,6.73,15.918,4.238,156.1073,38.6731,37.69,16.565,80.94,64.7727,11.87,37.8,117.6151,52.2291,14.9041,78.4,299.8402,62.55,144.1,3.1882,36.7,55.0381,50.2151,5.2266,134.315,149.4291,41.18,50.8891,181.78,19.5144,169.92,93.6,1856,43.0484,11.037,221.004,34.42,28.56,28.7499,127.06964,103.6245
